id,claim,claim_en,verdict,train_mask,val_mask,test_mask
7613,"Bolsonaro: O novo coronavírus “se dá melhor” em climas frios, jovens podem ficar tranquilos, hidroxicloroquina e azitromicina são úteis","Bolsonaro: The new coronavirus “does better” in cold climates, young people can be calm, hydroxychloroquine and azithromycin are helpful",misinformation,True,False,False
7614,"Fotos provam que o governador de São Paulo, João Doria, tomou a ""vacina chinesa"" contra a COVID-19 antes de testar positivo para o novo coronavírus","Photos prove that the governor of São Paulo, João Doria, took the ""Chinese vaccine"" against COVID-19 before testing positive for the new coronavirus",misinformation,True,False,False
7615,Médicos recomendam tomar chá de erva-doce para combater o coronavírus,Doctors recommend fennel tea to fight coronavirus,misinformation,True,False,False
7616,"Ocorreu no salve geral do PCC em 2006. Faixa escrita ""Alexandre de Moraes no STF""","It occurred in the PCC's general salve in 2006. Track written ""Alexandre de Moraes no STF""",misinformation,False,True,False
7617,Esta foto mostra a deputada Joice Hasselmann sem máscara após ser diagnosticada com coronavírus COVID-19,This photo shows Congresswoman Joice Hasselmann without a mask after being diagnosed with COVID-19 coronavirus,misinformation,True,False,False
7619,Estas fotos mostram a Casa Branca às escuras durante os protestos pela morte de George Floyd.,These photos show the White House in darkness during protests over the death of George Floyd.,misinformation,False,False,True
7620,Esta foto mostra o presidente Jair Bolsonaro ao lado militar preso com cocaína na Espanha,This photo shows President Jair Bolsonaro alongside the military arrested with cocaine in Spain,misinformation,False,False,True
7621,"Beber chá de boldo cura em três horas os sintomas da COVID-19, provocada pelo novo coronavírus","Drinking boldo tea cures the symptoms of COVID-19, caused by the new coronavirus, in three hours",misinformation,True,False,False
7624,Este vídeo mostra o irmão de Evo Morales a bordo de um avião com destino a Miami,This video shows Evo Morales' brother on board a plane bound for Miami,misinformation,False,False,True
7625,"Visão de dentro de uma casa quando o terremoto de magnitude 7,5 atingiu o Alasca em 19 de outubro de 2020","View from inside a house when the 7.5 magnitude earthquake hit Alaska on October 19, 2020",misinformation,True,False,False
7626,"Esta foto mostra o governador de São Paulo, João Doria, em uma festa realizada em meio à pandemia de coronavírus","This photo shows the governor of São Paulo, João Doria, at a party held amidst the coronavirus pandemic",misinformation,True,False,False
7627,"Esta foto mostra o policial acusado de matar George Floyd usando um boné com os dizeres ""Make Whites Great Again""","This photo shows the police officer accused of killing George Floyd wearing a cap that reads ""Make Whites Great Again""",misinformation,False,False,True
7629,O uso prolongado da máscara produz HIPÓXIA COVID-19 coronavírus,Prolonged use of the mask produces HYPOXIA COVID-19 coronavirus,misinformation,True,False,False
7630,"Os EUA prendeu o Dr Charles Lieber, quem vendeu o coronavirus COVID-19 à China.","The US arrested Dr Charles Lieber, who sold the COVID-19 coronavirus to China.",misinformation,True,False,False
7631,"Estas fotos foram feitas em 6 de janeiro de 2021 em Washington, dia em que apoiadores de Trump invadiram o Capitólio","These photos were taken on January 6, 2021 in Washington, the day Trump supporters invaded the Capitol.",misinformation,False,False,True
7632,Estas fotos mostram notas de dinheiro jogadas nas ruas por italianos em meio à pandemia do novo coronavírus,These photos show banknotes thrown onto the streets by Italians amidst the new coronavirus pandemic,misinformation,True,False,False
7633,Ações como fazer jejum e tomar banho frio fortalecem o sistema imunológico em alguns dias,Actions such as fasting and taking a cold shower strengthen the immune system in a few days,misinformation,True,False,False
7634,"Estas fotos mostram a ""Hunter's moon"", quando a Lua e o Sol se encontram e brilham ao mesmo instante","These photos show the ""Hunter's moon"", when the Moon and the Sun meet and shine at the same moment.",misinformation,False,True,False
7635,Estes bastões de beisebol foram apreendidos nos atos críticos a Bolsonaro realizados em São Paulo ou no Rio de Janeiro em 7 de junho,These baseball bats were seized in the critical acts against Bolsonaro held in São Paulo or Rio de Janeiro on June 7th,misinformation,False,False,True
7636,O número de mortes por covid-19 no Brasil é menor do que o oficial,The number of deaths by covid-19 in Brazil is lower than the official,misinformation,True,False,False
7637,"Foram registrados mais óbitos no Brasil em julho de 2019, antes da pandemia, do que em julho de 2020, durante a pandemia do novo coronavírus","More deaths were recorded in Brazil in July 2019, before the pandemic, than in July 2020, during the new coronavirus pandemic",misinformation,True,False,False
7641,Esta foto mostra caminhões militares transportando vítimas do novo coronavírus na Itália,This photo shows military trucks transporting victims of the new coronavirus in Italy,misinformation,True,False,False
7642,"Após a vergonha mundial que Jair Bolsonaro fez nesta terça-feira (22), na abertura da Assembleia Geral da ONU, o ex-presidente Lula foi chamado para discursar no organismo internacional sobre educação.","After the global shame that Jair Bolsonaro made this Tuesday (22), at the opening of the UN General Assembly, former president Lula was called to speak at the international organization on education.",misinformation,False,False,True
7643,"ONU convida Lula para discursar, após fiasco de Bolsonaro.",UN invites Lula to speak after Bolsonaro's fiasco.,misinformation,False,False,True
7644,"ONU convida Lula para discursar, após fiasco de Bolsonaro",UN invites Lula to address after Bolsonaro fiasco,misinformation,False,False,True
7645,"O ex-presidente Lula foi convidado pela ONU para um evento, após o discurso de Bolsonaro na Assembleia Geral","Former President Lula was invited by the UN to an event, after Bolsonaro's speech at the General Assembly",misinformation,False,False,True
7646,O ex-presidente Lula foi homenageado pela Prefeitura de Roma em 12 de fevereiro de 2020,"Former President Lula was honored by the City of Rome on February 12, 2020",misinformation,False,False,True
7647,Vídeo gravado antes de Alexandre de Moraes ser escolhido para o Supremo Tribunal Federal mostra o hoje ministro ameaçando a corte,Video recorded before Alexandre de Moraes was chosen for the Supreme Court shows today's minister threatening the court,misinformation,False,True,False
7651,Furacão Dorian parado nas Bahamas!!! Impressionante as forças da natureza.,Hurricane Dorian stopped in Bahamas!!! Impressive forces of nature.,misinformation,True,False,False
7653,Furacão Dorian parado nas Bahamas!!! Impressionante as forças da natureza,Hurricane Dorian stopped in Bahamas!!! Impressive forces of nature,misinformation,True,False,False
7654,Este vídeo mostra o furacão Dorian sobre as Bahamas,This video shows Hurricane Dorian over the Bahamas,misinformation,True,False,False
7655,"Muitas informações falsas sobre máscaras, hidroxicloroquina, origem do coronavírus, etc","Lots of false information about masks, hydroxychloroquine, origin of coronavirus, etc.",misinformation,True,False,False
7657,Anthony Fauci aprovou a hidroxicloroquina há 15 anos para curar os coronavírus,Anthony Fauci approved hydroxychloroquine 15 years ago to cure coronaviruses,misinformation,True,False,False
7658,Estabilidade das porcentagens de votos durante apuração em São Paulo é indício de fraude eleitoral.,Stability of vote percentages during counting in São Paulo is an indication of electoral fraud.,misinformation,False,False,True
7659,Estabilidade de percentuais de voto prova fraude na eleição para prefeito de São Paulo no Brasil,Stability of voting percentages proves fraud in the election for mayor of São Paulo in Brazil,misinformation,False,False,True
7661,Ministro de Israel que chamou a Covid-19 de “punição divina aos gays” está com a doença,"Israel's minister who called Covid-19 ""divine punishment for gays"" has the disease",misinformation,True,False,False
7662,"O uso de máscaras impede de respirar, provoca hipercapnia, faz inalar o CO2 coronavírus COVID-19","The use of masks prevents breathing, causes hypercapnia, makes inhaling the CO2 coronavirus COVID-19",misinformation,True,False,False
7665,Foto mostra 4 milhões de pessoas protestando contra as restrições pela pandemia de covid-19 em Berlim em 29 de agosto de 2020,Photo shows 4 million people protesting restrictions by the covid-19 pandemic in Berlin on 29 August 2020,misinformation,False,True,False
7666,Caminhões despejando todas as suas cédulas a favor de Trump e descartando-as em meio às eleições nos Estados Unidos.,Trucks dumping all their ballots in favor of Trump and discarding them in the midst of US elections.,misinformation,False,False,True
7667,"Urna eletrônica não é tecnologia, nem é confiável, é malandragem, ocorre fraude","Electronic ballot box is not technology, it is not reliable, it is trickery, fraud occurs",misinformation,False,False,True
7668,"Bolsonaro teria sido provocado por profissional antes de atacar. O jornalista teria dito: ""Vamos visitar sua filha na cadeia”","Bolsonaro would have been provoked by a professional before attacking. The journalist reportedly said: ""We are going to visit your daughter in jail""",misinformation,False,False,True
7669,"A frase de Bolsonaro “Minha vontade é encher tua boca na porrada"" foi uma resposta à frase “Vamo visita sua filha na cadeia agora”, dita pelo jornalista","Bolsonaro's phrase “I want to fill your mouth in a beating” was a response to the phrase “Let's visit your daughter in jail now”, said by the journalist",misinformation,False,False,True
7670,Irã lança mísseis contra Base Americana no Iraque. Trump promete reduzir o Irã à idade da pedra. China e Rússia se movimentam.,Iran launches missiles at US base in Iraq. Trump promises to reduce Iran to the stone age. China and Russia move.,misinformation,False,False,True
7671,"Esta foto é da Itália, pelo coronavirus COVID-19","This photo is from Italy, by the coronavirus COVID-19",misinformation,True,False,False
7672,O presidente Jair Bolsonaro desfilou com uma bandeira dos Estados Unidos durante a celebração da independência do Brasil,President Jair Bolsonaro paraded a United States flag during the celebration of Brazil's independence,misinformation,False,False,True
